,Stu_Index,CardNo,Sex,Major,AccessCardNo,Acc_Index,Date,Address,Access,Describe
14905,3374,183374,女,18皮具艺术,17301253,1355631,2019/4/14 12:05,飞凤轩[出门],1,允许通过
14906,3374,183374,女,18皮具艺术,17301253,1357884,2019/4/15 13:31,飞凤轩[进门],1,允许通过
14907,3374,183374,女,18皮具艺术,17301253,1361268,2019/4/18 19:26,飞凤轩[出门],1,允许通过
14908,3374,183374,女,18皮具艺术,17301253,1365090,2019/4/20 16:55,飞凤轩[进门],1,允许通过
14909,3374,183374,女,18皮具艺术,17301253,1365384,2019/4/20 0:00,飞凤轩[进门],1,允许通过
14910,3374,183374,女,18皮具艺术,17301253,1366185,2019/4/21 0:00,飞凤轩[进门],1,允许通过
14911,3376,183376,女,18皮具艺术,1334774,1334649,2019/4/5 0:20,飞凤轩[出门],1,允许通过
14912,3376,183376,女,18皮具艺术,1334774,1334651,2019/4/5 0:46,飞凤轩[进门],1,允许通过
14913,3376,183376,女,18皮具艺术,1334774,1335788,2019/4/6 17:05,飞凤轩[出门],1,允许通过
14914,3376,183376,女,18皮具艺术,1334774,1335793,2019/4/6 0:00,飞凤轩[进门],1,允许通过
14915,3376,183376,女,18皮具艺术,1334774,1336889,2019/4/7 19:06,飞凤轩[出门],1,允许通过
14916,3376,183376,女,18皮具艺术,1334774,1344916,2019/4/29 19:07,飞凤轩[出门],1,允许通过
14917,3376,183376,女,18皮具艺术,1334774,1350313,2019/4/10 21:26,飞凤轩[进门],1,允许通过
14918,3376,183376,女,18皮具艺术,1334774,1361641,2019/4/19 8:45,飞凤轩[出门],1,允许通过
14919,3376,183376,女,18皮具艺术,1334774,1363143,2019/4/20 14:20,飞凤轩[出门],1,允许通过
14920,3376,183376,女,18皮具艺术,1334774,1365059,2019/4/20 16:20,飞凤轩[进门],1,允许通过
14921,3376,183376,女,18皮具艺术,1334774,1365706,2019/4/21 9:45,飞凤轩[出门],1,允许通过
14922,3376,183376,女,18皮具艺术,1334774,1369258,2019/4/24 22:28,飞凤轩[出门],1,允许通过
14923,3376,183376,女,18皮具艺术,1334774,1369259,2019/4/24 22:29,飞凤轩[进门],1,允许通过
14924,3376,183376,女,18皮具艺术,1334774,1374038,2019/4/27 11:41,飞凤轩[出门],1,允许通过
14925,3376,183376,女,18皮具艺术,1334774,1374142,2019/4/27 12:44,飞凤轩[进门],1,允许通过
14926,3377,183377,女,18皮具艺术,1108662,1336464,2019/4/7 12:35,飞凤轩[进门],1,允许通过
14927,3377,183377,女,18皮具艺术,1108662,1337356,2019/4/3 0:00,飞凤轩[进门],1,允许通过
14928,3377,183377,女,18皮具艺术,1108662,1339399,2019/4/3 21:19,飞凤轩[进门],1,允许通过
14929,3377,183377,女,18皮具艺术,1108662,1339423,2019/4/3 21:38,飞凤轩[出门],1,允许通过
14930,3377,183377,女,18皮具艺术,1108662,1339514,2019/4/3 23:01,飞凤轩[进门],1,允许通过
14931,3377,183377,女,18皮具艺术,1108662,1344022,2019/4/2 20:18,飞凤轩[出门],1,允许通过
14932,3377,183377,女,18皮具艺术,1108662,1344076,2019/4/2 21:04,飞凤轩[进门],1,允许通过
14933,3377,183377,女,18皮具艺术,1108662,1344381,2019/4/29 8:42,飞凤轩[出门],1,允许通过
14934,3377,183377,女,18皮具艺术,1108662,1345152,2019/4/29 21:54,飞凤轩[进门],1,允许通过
14935,3377,183377,女,18皮具艺术,1108662,1346130,2019/4/8 8:58,飞凤轩[进门],1,允许通过
14936,3377,183377,女,18皮具艺术,1108662,1346132,2019/4/8 9:00,飞凤轩[出门],1,允许通过
14937,3377,183377,女,18皮具艺术,1108662,1347269,2019/4/8 13:44,飞凤轩[出门],1,允许通过
14938,3377,183377,女,18皮具艺术,1108662,1348171,2019/4/8 20:57,飞凤轩[出门],1,允许通过
14939,3377,183377,女,18皮具艺术,1108662,1348560,2019/4/9 13:49,飞凤轩[出门],1,允许通过
14940,3377,183377,女,18皮具艺术,1108662,1348702,2019/4/9 0:00,飞凤轩[出门],1,允许通过
14941,3377,183377,女,18皮具艺术,1108662,1348877,2019/4/9 0:00,飞凤轩[进门],1,允许通过
14942,3377,183377,女,18皮具艺术,1108662,1354074,2019/4/12 0:00,飞凤轩[出门],1,允许通过
14943,3377,183377,女,18皮具艺术,1108662,1354203,2019/4/12 21:31,飞凤轩[进门],1,允许通过
14944,3377,183377,女,18皮具艺术,1108662,1354775,2019/4/13 13:34,飞凤轩[出门],1,允许通过
14945,3377,183377,女,18皮具艺术,1108662,1358016,2019/4/15 18:36,飞凤轩[出门],1,允许通过
14946,3377,183377,女,18皮具艺术,1108662,1358291,2019/4/15 21:41,飞凤轩[进门],1,允许通过
14947,3377,183377,女,18皮具艺术,1108662,1361252,2019/4/18 19:13,飞凤轩[出门],1,允许通过
14948,3377,183377,女,18皮具艺术,1108662,1362701,2019/4/19 20:33,飞凤轩[进门],1,允许通过
14949,3377,183377,女,18皮具艺术,1108662,1366183,2019/4/21 20:05,飞凤轩[出门],1,允许通过
14950,3377,183377,女,18皮具艺术,1108662,1366192,2019/4/21 20:13,飞凤轩[进门],1,允许通过
14951,3377,183377,女,18皮具艺术,1108662,1370200,2019/4/25 18:56,飞凤轩[进门],1,允许通过
14952,3378,183378,女,18皮具艺术,17653349,1348072,2019/4/8 19:31,飞凤轩[出门],1,允许通过
14953,3378,183378,女,18皮具艺术,17653349,1348204,2019/4/8 21:18,飞凤轩[进门],1,允许通过
14954,3378,183378,女,18皮具艺术,17653349,1353966,2019/4/12 0:00,飞凤轩[出门],1,允许通过
14955,3378,183378,女,18皮具艺术,17653349,1354060,2019/4/12 19:54,飞凤轩[出门],1,允许通过
14956,3378,183378,女,18皮具艺术,17653349,1354336,2019/4/12 0:00,飞凤轩[进门],1,允许通过
14957,3378,183378,女,18皮具艺术,17653349,1354535,2019/4/13 9:51,飞凤轩[出门],1,允许通过
14958,3378,183378,女,18皮具艺术,17653349,1354773,2019/4/13 13:31,飞凤轩[出门],1,允许通过
14959,3378,183378,女,18皮具艺术,17653349,1354959,2019/4/13 0:00,飞凤轩[出门],1,允许通过
14960,3378,183378,女,18皮具艺术,17653349,1355470,2019/4/14 10:47,飞凤轩[出门],1,允许通过
14961,3378,183378,女,18皮具艺术,17653349,1355587,2019/4/14 11:47,飞凤轩[出门],1,允许通过
14962,3378,183378,女,18皮具艺术,17653349,1356303,2019/4/14 22:54,飞凤轩[进门],1,允许通过
14963,3378,183378,女,18皮具艺术,17653349,1358115,2019/4/15 19:35,飞凤轩[出门],1,允许通过
14964,3378,183378,女,18皮具艺术,17653349,1358116,2019/4/15 19:36,飞凤轩[进门],1,允许通过
14965,3378,183378,女,18皮具艺术,17653349,1358391,2019/4/15 23:23,飞凤轩[进门],1,允许通过
14966,3378,183378,女,18皮具艺术,17653349,1358607,2019/4/16 13:20,飞凤轩[出门],1,允许通过
14967,3378,183378,女,18皮具艺术,17653349,1365013,2019/4/20 15:25,飞凤轩[进门],1,允许通过
14968,3378,183378,女,18皮具艺术,17653349,1365043,2019/4/20 0:00,飞凤轩[出门],1,允许通过
14969,3378,183378,女,18皮具艺术,17653349,1368607,2019/4/24 0:41,飞凤轩[进门],1,允许通过
14970,3381,183381,女,18皮具艺术,17715349,1331645,2019/4/1 13:24,飞凤轩[进门],1,允许通过
14971,3381,183381,女,18皮具艺术,17715349,1337214,2019/4/7 23:37,飞凤轩[进门],1,允许通过
14972,3381,183381,女,18皮具艺术,17715349,1355266,2019/4/14 7:37,飞凤轩[出门],1,允许通过
14973,3381,183381,女,18皮具艺术,17715349,1365905,2019/4/21 14:47,飞凤轩[进门],1,允许通过
14974,3381,183381,女,18皮具艺术,17715349,1370176,2019/4/25 18:42,飞凤轩[进门],1,允许通过
14975,3382,183382,女,18皮具艺术,17041221,1336998,2019/4/7 20:20,飞凤轩[出门],1,允许通过
14976,3382,183382,女,18皮具艺术,17041221,1339263,2019/4/3 19:24,飞凤轩[进门],1,允许通过
14977,3382,183382,女,18皮具艺术,17041221,1340112,2019/4/4 14:43,飞凤轩[出门],1,允许通过
14978,3382,183382,女,18皮具艺术,17041221,1340279,2019/4/4 15:20,飞凤轩[进门],1,允许通过
14979,3382,183382,女,18皮具艺术,17041221,1344427,2019/4/29 9:23,飞凤轩[出门],1,允许通过
14980,3382,183382,女,18皮具艺术,17041221,1344547,2019/4/29 14:31,飞凤轩[出门],1,允许通过
14981,3382,183382,女,18皮具艺术,17041221,1344589,2019/4/29 15:22,飞凤轩[进门],1,允许通过
14982,3382,183382,女,18皮具艺术,17041221,1344617,2019/4/29 0:00,飞凤轩[出门],1,允许通过
14983,3382,183382,女,18皮具艺术,17041221,1345193,2019/4/29 22:33,飞凤轩[进门],1,允许通过
14984,3382,183382,女,18皮具艺术,17041221,1345239,2019/4/30 0:00,飞凤轩[出门],1,允许通过
14985,3382,183382,女,18皮具艺术,17041221,1345605,2019/4/30 15:46,飞凤轩[出门],1,允许通过
14986,3382,183382,女,18皮具艺术,17041221,1345609,2019/4/30 15:53,飞凤轩[进门],1,允许通过
14987,3382,183382,女,18皮具艺术,17041221,1348145,2019/4/8 20:29,飞凤轩[进门],1,允许通过
14988,3382,183382,女,18皮具艺术,17041221,1348794,2019/4/9 0:00,飞凤轩[出门],1,允许通过
14989,3382,183382,女,18皮具艺术,17041221,1348808,2019/4/9 21:16,飞凤轩[进门],1,允许通过
14990,3382,183382,女,18皮具艺术,17041221,1348807,2019/4/9 21:16,飞凤轩[进门],1,允许通过
14991,3382,183382,女,18皮具艺术,17041221,1350129,2019/4/10 18:40,飞凤轩[进门],1,允许通过
14992,3382,183382,女,18皮具艺术,17041221,1350356,2019/4/10 21:56,飞凤轩[出门],1,允许通过
14993,3382,183382,女,18皮具艺术,17041221,1350402,2019/4/10 22:17,飞凤轩[进门],1,允许通过
14994,3382,183382,女,18皮具艺术,17041221,1351320,2019/4/11 19:11,飞凤轩[出门],1,允许通过
14995,3382,183382,女,18皮具艺术,17041221,1351664,2019/4/12 1:11,飞凤轩[进门],1,允许通过
14996,3382,183382,女,18皮具艺术,17041221,1355940,2019/4/14 19:04,飞凤轩[出门],1,允许通过
14997,3382,183382,女,18皮具艺术,17041221,1356031,2019/4/14 19:52,飞凤轩[进门],1,允许通过
14998,3382,183382,女,18皮具艺术,17041221,1357937,2019/4/15 15:20,飞凤轩[出门],1,允许通过
14999,3382,183382,女,18皮具艺术,17041221,1357936,2019/4/15 15:20,飞凤轩[出门],1,允许通过
15000,3382,183382,女,18皮具艺术,17041221,1358187,2019/4/15 20:35,飞凤轩[进门],1,允许通过
15001,3382,183382,女,18皮具艺术,17041221,1358728,2019/4/16 18:48,飞凤轩[出门],1,允许通过
15002,3382,183382,女,18皮具艺术,17041221,1358789,2019/4/16 19:21,飞凤轩[进门],1,允许通过
15003,3382,183382,女,18皮具艺术,17041221,1360270,2019/4/17 22:14,飞凤轩[进门],1,允许通过
15004,3382,183382,女,18皮具艺术,17041221,1360379,2019/4/18 8:51,飞凤轩[出门],1,允许通过
15005,3382,183382,女,18皮具艺术,17041221,1360387,2019/4/18 8:58,飞凤轩[出门],1,允许通过
15006,3382,183382,女,18皮具艺术,17041221,1361448,2019/4/18 21:36,飞凤轩[出门],1,允许通过
15007,3382,183382,女,18皮具艺术,17041221,1361541,2019/4/18 22:59,飞凤轩[进门],1,允许通过
15008,3382,183382,女,18皮具艺术,17041221,1365126,2019/4/20 17:20,飞凤轩[出门],1,允许通过
15009,3382,183382,女,18皮具艺术,17041221,1365141,2019/4/20 17:26,飞凤轩[进门],1,允许通过
15010,3382,183382,女,18皮具艺术,17041221,1365427,2019/4/20 22:06,飞凤轩[进门],1,允许通过
15011,3382,183382,女,18皮具艺术,17041221,1366169,2019/4/21 19:52,飞凤轩[出门],1,允许通过
15012,3382,183382,女,18皮具艺术,17041221,1367895,2019/4/22 21:14,飞凤轩[进门],1,允许通过
15013,3382,183382,女,18皮具艺术,17041221,1370387,2019/4/25 21:19,飞凤轩[进门],1,允许通过
15014,3382,183382,女,18皮具艺术,17041221,1370490,2019/4/25 22:27,飞凤轩[出门],1,允许通过
15015,3382,183382,女,18皮具艺术,17041221,1370495,2019/4/25 22:32,飞凤轩[进门],1,允许通过
15016,3383,183383,女,18皮具艺术,1209574,1337444,2019/4/3 0:00,飞凤轩[进门],1,允许通过
15017,3383,183383,女,18皮具艺术,1209574,1339431,2019/4/3 21:50,飞凤轩[出门],1,允许通过
15018,3383,183383,女,18皮具艺术,1209574,1340755,2019/4/4 19:00,飞凤轩[出门],1,允许通过
15019,3383,183383,女,18皮具艺术,1209574,1341106,2019/4/2 0:00,飞凤轩[出门],1,允许通过
15020,3383,183383,女,18皮具艺术,1209574,1341109,2019/4/2 0:00,飞凤轩[进门],1,允许通过
15021,3383,183383,女,18皮具艺术,1209574,1343787,2019/4/2 16:57,飞凤轩[出门],1,允许通过
15022,3383,183383,女,18皮具艺术,1209574,1344383,2019/4/29 8:44,飞凤轩[出门],1,允许通过
15023,3383,183383,女,18皮具艺术,1209574,1344888,2019/4/29 18:53,飞凤轩[进门],1,允许通过
15024,3383,183383,女,18皮具艺术,1209574,1345317,2019/4/30 7:51,飞凤轩[出门],1,允许通过
15025,3383,183383,女,18皮具艺术,1209574,1345320,2019/4/30 7:53,飞凤轩[进门],1,允许通过
15026,3383,183383,女,18皮具艺术,1209574,1348029,2019/4/8 0:00,飞凤轩[进门],1,允许通过
15027,3383,183383,女,18皮具艺术,1209574,1348859,2019/4/9 21:54,飞凤轩[进门],1,允许通过
15028,3383,183383,女,18皮具艺术,1209574,1349547,2019/4/10 13:22,飞凤轩[进门],1,允许通过
15029,3384,183384,女,18皮具艺术,1207686,1337481,2019/4/3 15:55,飞凤轩[出门],1,允许通过
15030,3384,183384,女,18皮具艺术,1207686,1339168,2019/4/3 18:35,飞凤轩[进门],1,允许通过
15031,3384,183384,女,18皮具艺术,1207686,1340101,2019/4/4 14:35,飞凤轩[出门],1,允许通过
15032,3384,183384,女,18皮具艺术,1207686,1343748,2019/4/2 16:35,飞凤轩[进门],1,允许通过
15033,3384,183384,女,18皮具艺术,1207686,1345296,2019/4/30 7:37,飞凤轩[出门],1,允许通过
15034,3384,183384,女,18皮具艺术,1207686,1354226,2019/4/12 21:43,飞凤轩[出门],1,允许通过
15035,3384,183384,女,18皮具艺术,1207686,1354289,2019/4/12 22:17,飞凤轩[进门],1,允许通过
15036,3384,183384,女,18皮具艺术,1207686,1355540,2019/4/14 11:27,飞凤轩[进门],1,允许通过
15037,3384,183384,女,18皮具艺术,1207686,1355611,2019/4/14 11:57,飞凤轩[出门],1,允许通过
15038,3384,183384,女,18皮具艺术,1207686,1363083,2019/4/20 11:06,飞凤轩[出门],1,允许通过
15039,3385,183385,女,18皮具艺术,17328949,1340778,2019/4/4 19:12,飞凤轩[出门],1,允许通过
15040,3385,183385,女,18皮具艺术,17328949,1340922,2019/4/4 21:16,飞凤轩[进门],1,允许通过
15041,3385,183385,女,18皮具艺术,17328949,1341157,2019/4/2 9:00,飞凤轩[出门],1,允许通过
15042,3385,183385,女,18皮具艺术,17328949,1341162,2019/4/2 0:00,飞凤轩[进门],1,允许通过
15043,3385,183385,女,18皮具艺术,17328949,1343735,2019/4/2 16:31,飞凤轩[进门],1,允许通过
15044,3385,183385,女,18皮具艺术,17328949,1345891,2019/4/30 20:57,飞凤轩[进门],1,允许通过
15045,3385,183385,女,18皮具艺术,17328949,1350226,2019/4/10 20:05,飞凤轩[进门],1,允许通过
15046,3385,183385,女,18皮具艺术,17328949,1351492,2019/4/11 21:23,飞凤轩[进门],1,允许通过
15047,3385,183385,女,18皮具艺术,17328949,1354483,2019/4/13 8:57,飞凤轩[出门],1,允许通过
15048,3385,183385,女,18皮具艺术,17328949,1354488,2019/4/13 9:00,飞凤轩[进门],1,允许通过
15049,3385,183385,女,18皮具艺术,17328949,1354528,2019/4/13 9:44,飞凤轩[出门],1,允许通过
15050,3385,183385,女,18皮具艺术,17328949,1355427,2019/4/14 0:00,飞凤轩[出门],1,允许通过
15051,3385,183385,女,18皮具艺术,17328949,1356247,2019/4/14 0:00,飞凤轩[进门],1,允许通过
15052,3385,183385,女,18皮具艺术,17328949,1358693,2019/4/16 18:30,飞凤轩[进门],1,允许通过
15053,3385,183385,女,18皮具艺术,17328949,1359730,2019/4/17 14:59,飞凤轩[出门],1,允许通过
15054,3385,183385,女,18皮具艺术,17328949,1359734,2019/4/17 0:00,飞凤轩[进门],1,允许通过
15055,3385,183385,女,18皮具艺术,17328949,1360477,2019/4/18 10:24,飞凤轩[进门],1,允许通过
15056,3385,183385,女,18皮具艺术,17328949,1366243,2019/4/21 20:49,飞凤轩[进门],1,允许通过
15057,3385,183385,女,18皮具艺术,17328949,1369180,2019/4/24 0:00,飞凤轩[进门],1,允许通过
15058,3386,183386,女,18皮具艺术,16652053,1340031,2019/4/4 13:17,飞凤轩[出门],1,允许通过
15059,3386,183386,女,18皮具艺术,16652053,1340039,2019/4/4 13:20,飞凤轩[进门],1,允许通过
15060,3386,183386,女,18皮具艺术,16652053,1366258,2019/4/21 20:59,飞凤轩[出门],1,允许通过
15061,3386,183386,女,18皮具艺术,16652053,1366259,2019/4/21 20:59,飞凤轩[进门],1,允许通过
15062,3387,183387,女,18皮具艺术,1350694,1339382,2019/4/3 21:13,飞凤轩[出门],1,允许通过
15063,3387,183387,女,18皮具艺术,1350694,1339411,2019/4/3 21:25,飞凤轩[进门],1,允许通过
15064,3387,183387,女,18皮具艺术,1350694,1357977,2019/4/15 16:03,飞凤轩[进门],1,允许通过
15065,3388,183388,女,18皮具艺术,850470,1356188,2019/4/14 21:32,飞凤轩[进门],1,允许通过
15066,3389,183389,女,18皮具艺术,943238,1340291,2019/4/4 15:28,飞凤轩[出门],1,允许通过
15067,3389,183389,女,18皮具艺术,943238,1341138,2019/4/2 8:34,飞凤轩[出门],1,允许通过
15068,3389,183389,女,18皮具艺术,943238,1341145,2019/4/2 8:48,飞凤轩[进门],1,允许通过
15069,3389,183389,女,18皮具艺术,943238,1341148,2019/4/2 8:51,飞凤轩[出门],1,允许通过
15070,3389,183389,女,18皮具艺术,943238,1341248,2019/4/2 10:20,飞凤轩[进门],1,允许通过
15071,3389,183389,女,18皮具艺术,943238,1344395,2019/4/29 8:52,飞凤轩[出门],1,允许通过
15072,3389,183389,女,18皮具艺术,943238,1344410,2019/4/29 0:00,飞凤轩[进门],1,允许通过
15073,3389,183389,女,18皮具艺术,943238,1344444,2019/4/29 9:36,飞凤轩[出门],1,允许通过
15074,3389,183389,女,18皮具艺术,943238,1347264,2019/4/8 13:40,飞凤轩[进门],1,允许通过
15075,3389,183389,女,18皮具艺术,943238,1348133,2019/4/8 20:16,飞凤轩[进门],1,允许通过
15076,3389,183389,女,18皮具艺术,943238,1350201,2019/4/10 19:46,飞凤轩[出门],1,允许通过
15077,3389,183389,女,18皮具艺术,943238,1351263,2019/4/11 15:15,飞凤轩[出门],1,允许通过
15078,3389,183389,女,18皮具艺术,943238,1351295,2019/4/11 15:34,飞凤轩[进门],1,允许通过
15079,3389,183389,女,18皮具艺术,943238,1351497,2019/4/11 21:28,飞凤轩[进门],1,允许通过
15080,3389,183389,女,18皮具艺术,943238,1351625,2019/4/11 0:00,飞凤轩[出门],1,允许通过
15081,3389,183389,女,18皮具艺术,943238,1354038,2019/4/12 19:42,飞凤轩[出门],1,允许通过
15082,3389,183389,女,18皮具艺术,943238,1354553,2019/4/13 10:13,飞凤轩[出门],1,允许通过
15083,3389,183389,女,18皮具艺术,943238,1354713,2019/4/13 12:41,飞凤轩[进门],1,允许通过
15084,3389,183389,女,18皮具艺术,943238,1355825,2019/4/14 0:00,飞凤轩[出门],1,允许通过
15085,3389,183389,女,18皮具艺术,943238,1357927,2019/4/15 15:00,飞凤轩[出门],1,允许通过
15086,3389,183389,女,18皮具艺术,943238,1357928,2019/4/15 15:00,飞凤轩[进门],1,允许通过
15087,3389,183389,女,18皮具艺术,943238,1358812,2019/4/16 19:38,飞凤轩[出门],1,允许通过
15088,3389,183389,女,18皮具艺术,943238,1359023,2019/4/16 22:11,飞凤轩[进门],1,允许通过
15089,3389,183389,女,18皮具艺术,943238,1360159,2019/4/17 21:05,飞凤轩[进门],1,允许通过
15090,3389,183389,女,18皮具艺术,943238,1360472,2019/4/18 10:21,飞凤轩[进门],1,允许通过
15091,3389,183389,女,18皮具艺术,943238,1360562,2019/4/18 14:29,飞凤轩[出门],1,允许通过
15092,3389,183389,女,18皮具艺术,943238,1361479,2019/4/18 21:56,飞凤轩[进门],1,允许通过
15093,3389,183389,女,18皮具艺术,943238,1365415,2019/4/20 21:45,飞凤轩[进门],1,允许通过
15094,3389,183389,女,18皮具艺术,943238,1366501,2019/4/22 0:00,飞凤轩[出门],1,允许通过
15095,3389,183389,女,18皮具艺术,943238,1366509,2019/4/22 15:26,飞凤轩[进门],1,允许通过
15096,3390,183390,女,18皮具艺术,441670,1334849,2019/4/5 9:27,飞凤轩[出门],1,允许通过
15097,3390,183390,女,18皮具艺术,441670,1334855,2019/4/5 9:32,飞凤轩[进门],1,允许通过
15098,3390,183390,女,18皮具艺术,441670,1335122,2019/4/5 12:57,飞凤轩[进门],1,允许通过
15099,3390,183390,女,18皮具艺术,441670,1340977,2019/4/4 21:49,飞凤轩[进门],1,允许通过
15100,3390,183390,女,18皮具艺术,441670,1341123,2019/4/2 8:18,飞凤轩[出门],1,允许通过
15101,3390,183390,女,18皮具艺术,441670,1341198,2019/4/2 9:37,飞凤轩[进门],1,允许通过
15102,3390,183390,女,18皮具艺术,441670,1344618,2019/4/29 16:02,飞凤轩[出门],1,允许通过
15103,3390,183390,女,18皮具艺术,441670,1345039,2019/4/29 20:21,飞凤轩[进门],1,允许通过
15104,3390,183390,女,18皮具艺术,441670,1345396,2019/4/30 8:43,飞凤轩[出门],1,允许通过
15105,3390,183390,女,18皮具艺术,441670,1345743,2019/4/30 19:22,飞凤轩[进门],1,允许通过
15106,3390,183390,女,18皮具艺术,441670,1347297,2019/4/8 15:35,飞凤轩[出门],1,允许通过
15107,3390,183390,女,18皮具艺术,441670,1348149,2019/4/8 20:34,飞凤轩[进门],1,允许通过
15108,3390,183390,女,18皮具艺术,441670,1348699,2019/4/9 0:00,飞凤轩[出门],1,允许通过
15109,3390,183390,女,18皮具艺术,441670,1351479,2019/4/11 21:18,飞凤轩[进门],1,允许通过
15110,3390,183390,女,18皮具艺术,441670,1354149,2019/4/12 20:51,飞凤轩[进门],1,允许通过
15111,3390,183390,女,18皮具艺术,441670,1354475,2019/4/13 8:51,飞凤轩[出门],1,允许通过
15112,3390,183390,女,18皮具艺术,441670,1354478,2019/4/13 8:53,飞凤轩[进门],1,允许通过
15113,3390,183390,女,18皮具艺术,441670,1355797,2019/4/14 13:33,飞凤轩[进门],1,允许通过
15114,3390,183390,女,18皮具艺术,441670,1357916,2019/4/15 14:40,飞凤轩[出门],1,允许通过
15115,3390,183390,女,18皮具艺术,441670,1359702,2019/4/17 13:50,飞凤轩[进门],1,允许通过
15116,3390,183390,女,18皮具艺术,441670,1361410,2019/4/18 21:16,飞凤轩[进门],1,允许通过
15117,3390,183390,女,18皮具艺术,441670,1366014,2019/4/21 18:16,飞凤轩[进门],1,允许通过
15118,3390,183390,女,18皮具艺术,441670,1367720,2019/4/22 18:49,飞凤轩[出门],1,允许通过
15119,3390,183390,女,18皮具艺术,441670,1367736,2019/4/22 18:58,飞凤轩[进门],1,允许通过
15120,3390,183390,女,18皮具艺术,441670,1368419,2019/4/23 19:32,飞凤轩[进门],1,允许通过
15121,3390,183390,女,18皮具艺术,441670,1370386,2019/4/25 21:18,飞凤轩[进门],1,允许通过
15122,3390,183390,女,18皮具艺术,441670,1373597,2019/4/26 20:52,飞凤轩[进门],1,允许通过
15123,3390,183390,女,18皮具艺术,441670,1373904,2019/4/27 9:31,飞凤轩[出门],1,允许通过
15124,3390,183390,女,18皮具艺术,441670,1373908,2019/4/27 9:34,飞凤轩[进门],1,允许通过
15125,3390,183390,女,18皮具艺术,441670,1373979,2019/4/27 10:56,飞凤轩[出门],1,允许通过
15126,3390,183390,女,18皮具艺术,441670,1373980,2019/4/27 10:57,飞凤轩[进门],1,允许通过
15127,3391,183391,女,18皮具艺术,1238278,1331406,2019/4/1 6:36,飞凤轩[出门],1,允许通过
15128,3391,183391,女,18皮具艺术,1238278,1336390,2019/4/7 11:56,飞凤轩[进门],1,允许通过
15129,3391,183391,女,18皮具艺术,1238278,1336555,2019/4/7 14:54,飞凤轩[出门],1,允许通过
15130,3391,183391,女,18皮具艺术,1238278,1336656,2019/4/7 16:42,飞凤轩[进门],1,允许通过
15131,3391,183391,女,18皮具艺术,1238278,1337237,2019/4/3 6:43,飞凤轩[出门],1,允许通过
15132,3391,183391,女,18皮具艺术,1238278,1337266,2019/4/3 8:40,飞凤轩[出门],1,允许通过
15133,3391,183391,女,18皮具艺术,1238278,1337472,2019/4/3 15:43,飞凤轩[进门],1,允许通过
15134,3391,183391,女,18皮具艺术,1238278,1339152,2019/4/3 18:29,飞凤轩[出门],1,允许通过
15135,3391,183391,女,18皮具艺术,1238278,1339160,2019/4/3 18:32,飞凤轩[进门],1,允许通过
15136,3391,183391,女,18皮具艺术,1238278,1340760,2019/4/4 19:02,飞凤轩[出门],1,允许通过
15137,3391,183391,女,18皮具艺术,1238278,1344463,2019/4/29 9:56,飞凤轩[进门],1,允许通过
15138,3391,183391,女,18皮具艺术,1238278,1344466,2019/4/29 10:00,飞凤轩[出门],1,允许通过
15139,3391,183391,女,18皮具艺术,1238278,1345075,2019/4/29 20:45,飞凤轩[进门],1,允许通过
15140,3391,183391,女,18皮具艺术,1238278,1345292,2019/4/30 7:35,飞凤轩[出门],1,允许通过
15141,3391,183391,女,18皮具艺术,1238278,1345377,2019/4/30 8:33,飞凤轩[进门],1,允许通过
15142,3391,183391,女,18皮具艺术,1238278,1346110,2019/4/8 6:38,飞凤轩[出门],1,允许通过
15143,3391,183391,女,18皮具艺术,1238278,1347298,2019/4/8 15:37,飞凤轩[出门],1,允许通过
15144,3391,183391,女,18皮具艺术,1238278,1347954,2019/4/8 18:25,飞凤轩[进门],1,允许通过
15145,3391,183391,女,18皮具艺术,1238278,1348363,2019/4/9 6:41,飞凤轩[出门],1,允许通过
15146,3391,183391,女,18皮具艺术,1238278,1348690,2019/4/9 19:00,飞凤轩[进门],1,允许通过
15147,3391,183391,女,18皮具艺术,1238278,1348738,2019/4/9 19:52,飞凤轩[出门],1,允许通过
15148,3391,183391,女,18皮具艺术,1238278,1348842,2019/4/9 21:39,飞凤轩[进门],1,允许通过
15149,3391,183391,女,18皮具艺术,1238278,1348987,2019/4/10 6:41,飞凤轩[出门],1,允许通过
15150,3391,183391,女,18皮具艺术,1238278,1350418,2019/4/10 22:29,飞凤轩[出门],1,允许通过
15151,3391,183391,女,18皮具艺术,1238278,1350460,2019/4/10 23:19,飞凤轩[进门],1,允许通过
15152,3391,183391,女,18皮具艺术,1238278,1351598,2019/4/11 22:35,飞凤轩[进门],1,允许通过
15153,3391,183391,女,18皮具艺术,1238278,1351942,2019/4/12 10:13,飞凤轩[出门],1,允许通过
15154,3391,183391,女,18皮具艺术,1238278,1354626,2019/4/13 11:10,飞凤轩[出门],1,允许通过
15155,3391,183391,女,18皮具艺术,1238278,1354647,2019/4/13 11:20,飞凤轩[进门],1,允许通过
15156,3391,183391,女,18皮具艺术,1238278,1354767,2019/4/13 13:25,飞凤轩[出门],1,允许通过
15157,3391,183391,女,18皮具艺术,1238278,1354841,2019/4/13 14:34,飞凤轩[进门],1,允许通过
15158,3391,183391,女,18皮具艺术,1238278,1354849,2019/4/13 14:41,飞凤轩[出门],1,允许通过
