Index,AccessCardNo,Date,Address,Access,Describe
1362851,8021664,2019/4/19 22:42,飞凤轩[进门],1,允许通过
1362094,1706155,2019/4/19 22:42,第六教学楼[出门],1,允许通过
1362852,923174,2019/4/19 22:43,飞凤轩[进门],1,允许通过
1362853,20214458,2019/4/19 22:44,飞凤轩[进门],1,允许通过
1362095,20314183,2019/4/19 22:44,第六教学楼[进门],0,禁止通过-没有权限
1362096,16740855,2019/4/19 22:44,第六教学楼[进门],1,允许通过
1362097,4940704,2019/4/19 22:45,第六教学楼[进门],1,允许通过
1362098,11819104,2019/4/19 22:46,第六教学楼[出门],1,允许通过
1362854,17617476,2019/4/19 22:46,飞凤轩[进门],1,允许通过
1362099,20347114,2019/4/19 22:46,第六教学楼[出门],1,允许通过
1362100,24843083,2019/4/19 22:47,第六教学楼[进门],1,允许通过
1362855,17260359,2019/4/19 22:47,飞凤轩[进门],1,允许通过
1363258,23145655,2019/4/19 22:47,青鸾苑[进门],1,允许通过
1362856,21317373,2019/4/19 22:47,飞凤轩[进门],1,允许通过
1362857,20922020,2019/4/19 22:48,飞凤轩[进门],1,允许通过
1362858,21317373,2019/4/19 22:49,飞凤轩[出门],1,允许通过
1362101,14163418,2019/4/19 22:49,第六教学楼[进门],1,允许通过
1362102,11819104,2019/4/19 22:50,第六教学楼[进门],1,允许通过
1362859,21641098,2019/4/19 22:50,飞凤轩[出门],1,允许通过
1362860,17051285,2019/4/19 22:50,飞凤轩[进门],1,允许通过
1363259,8404644,2019/4/19 22:51,青鸾苑[进门],1,允许通过
1362103,19508090,2019/4/19 22:52,第六教学楼[进门],1,允许通过
1363260,22406980,2019/4/19 22:52,青鸾苑[进门],1,允许通过
1362104,725222,2019/4/19 22:52,第六教学楼[进门],1,允许通过
1362105,19726141,2019/4/19 22:52,第六教学楼[进门],1,允许通过
1362106,24310384,2019/4/19 22:53,第六教学楼[出门],0,禁止通过-没有权限
1362107,24310384,2019/4/19 22:53,第六教学楼[出门],0,禁止通过-没有权限
1362108,24310384,2019/4/19 22:53,第六教学楼[出门],0,禁止通过-没有权限
1362109,23926347,2019/4/19 22:53,第六教学楼[出门],1,允许通过
1362861,1452774,2019/4/19 22:53,飞凤轩[进门],1,允许通过
1362110,21147274,2019/4/19 22:53,第六教学楼[进门],1,允许通过
1362862,732262,2019/4/19 22:54,飞凤轩[出门],1,允许通过
1362111,25436395,2019/4/19 22:54,第六教学楼[出门],1,允许通过
1362112,25436395,2019/4/19 22:56,第六教学楼[进门],1,允许通过
1362113,17227607,2019/4/19 22:56,第六教学楼[出门],0,禁止通过-没有权限
1362114,17227607,2019/4/19 22:56,第六教学楼[出门],0,禁止通过-没有权限
1362115,17227607,2019/4/19 22:56,第六教学楼[出门],0,禁止通过-没有权限
1362116,17227607,2019/4/19 22:57,第六教学楼[出门],0,禁止通过-没有权限
1362117,17227607,2019/4/19 22:57,第六教学楼[出门],0,禁止通过-没有权限
1362118,17227607,2019/4/19 22:57,第六教学楼[出门],0,禁止通过-没有权限
1362863,20259242,2019/4/19 22:57,飞凤轩[进门],1,允许通过
1363261,18816340,2019/4/19 22:58,青鸾苑[进门],1,允许通过
1362864,738235,2019/4/19 22:58,飞凤轩[进门],1,允许通过
1362865,19928298,2019/4/19 22:59,飞凤轩[出门],1,允许通过
1362866,19348922,2019/4/19 23:00,飞凤轩[进门],1,允许通过
1362867,19001306,2019/4/19 0:00,飞凤轩[进门],1,允许通过
1362868,137899,2019/4/19 23:02,飞凤轩[出门],1,允许通过
1362869,1904139,2019/4/19 23:05,飞凤轩[进门],1,允许通过
1362119,19726141,2019/4/19 0:00,第六教学楼[出门],1,允许通过
1362120,6815554,2019/4/19 0:00,第六教学楼[进门],1,允许通过
1362121,19726141,2019/4/19 23:08,第六教学楼[进门],1,允许通过
1361954,19726141,2019/4/19 23:09,第五教学楼[进门],1,允许通过
1363262,24222587,2019/4/19 23:09,青鸾苑[进门],1,允许通过
1362122,9625088,2019/4/19 0:00,第六教学楼[进门],1,允许通过
1362870,13741120,2019/4/19 23:10,飞凤轩[出门],1,允许通过
1362871,1647776,2019/4/19 23:11,飞凤轩[出门],1,允许通过
1363263,20239415,2019/4/19 23:13,青鸾苑[进门],1,允许通过
1362872,11403108,2019/4/19 23:13,飞凤轩[进门],1,允许通过
1362123,21144138,2019/4/19 23:16,第六教学楼[进门],1,允许通过
1363264,20932644,2019/4/19 23:17,青鸾苑[进门],1,允许通过
1363265,8528644,2019/4/19 23:17,青鸾苑[进门],1,允许通过
1362124,17064256,2019/4/19 23:19,第六教学楼[进门],1,允许通过
1362125,21712714,2019/4/19 23:20,第六教学楼[进门],1,允许通过
1362126,4021300,2019/4/19 23:20,第六教学楼[进门],1,允许通过
1362127,21450634,2019/4/19 23:21,第六教学楼[出门],1,允许通过
1362873,17125957,2019/4/19 23:23,飞凤轩[出门],1,允许通过
1363266,6163748,2019/4/19 23:24,青鸾苑[进门],1,允许通过
1363267,19818048,2019/4/19 23:25,青鸾苑[进门],1,允许通过
1362128,3453547,2019/4/19 23:25,第六教学楼[出门],1,允许通过
1362129,18643467,2019/4/19 23:27,第六教学楼[进门],1,允许通过
1362131,5639680,2019/4/19 23:28,第六教学楼[进门],1,允许通过
1362130,5639680,2019/4/19 23:28,第六教学楼[进门],1,允许通过
1362874,18425274,2019/4/19 23:28,飞凤轩[出门],1,允许通过
1362132,19726141,2019/4/19 23:29,第六教学楼[进门],1,允许通过
1362133,20609914,2019/4/19 23:29,第六教学楼[出门],1,允许通过
1362134,21437562,2019/4/19 23:30,第六教学楼[进门],0,禁止通过-没有权限
1362135,21437562,2019/4/19 23:30,第六教学楼[进门],0,禁止通过-没有权限
1362875,13947008,2019/4/19 23:31,飞凤轩[出门],1,允许通过
1362136,17147829,2019/4/19 23:31,第六教学楼[进门],1,允许通过
1362137,20210759,2019/4/19 23:34,第六教学楼[出门],1,允许通过
1362138,20210759,2019/4/19 23:35,第六教学楼[进门],1,允许通过
1362139,21140642,2019/4/19 23:36,第六教学楼[出门],1,允许通过
1362140,20429546,2019/4/19 23:36,第六教学楼[进门],1,允许通过
1362876,16614864,2019/4/19 23:37,飞凤轩[进门],1,允许通过
1362143,664512,2019/4/19 23:38,第六教学楼[进门],1,允许通过
1362142,664512,2019/4/19 23:38,第六教学楼[进门],1,允许通过
1362141,664512,2019/4/19 23:38,第六教学楼[进门],1,允许通过
1362144,1346423,2019/4/19 23:39,第六教学楼[出门],1,允许通过
1362877,16914037,2019/4/19 23:41,飞凤轩[进门],1,允许通过
1362145,1346423,2019/4/19 23:41,第六教学楼[进门],1,允许通过
1362878,23961930,2019/4/19 23:42,飞凤轩[进门],1,允许通过
1363268,20731847,2019/4/19 23:43,青鸾苑[进门],1,允许通过
1363269,22504631,2019/4/19 23:43,青鸾苑[进门],1,允许通过
1362146,3662720,2019/4/19 23:44,第六教学楼[进门],1,允许通过
1362147,20108554,2019/4/19 23:44,第六教学楼[进门],1,允许通过
1362148,19836496,2019/4/19 23:44,第六教学楼[进门],1,允许通过
1362149,17100215,2019/4/19 23:45,第六教学楼[进门],1,允许通过
1362150,3051444,2019/4/19 23:45,第六教学楼[进门],1,允许通过
1362151,21147274,2019/4/19 23:46,第六教学楼[出门],1,允许通过
1362879,716683,2019/4/19 23:46,飞凤轩[进门],1,允许通过
1362152,21147274,2019/4/19 23:47,第六教学楼[进门],1,允许通过
1362153,19804634,2019/4/19 23:48,第六教学楼[进门],1,允许通过
1362880,651654,2019/4/19 23:48,飞凤轩[进门],1,允许通过
1362881,1402971,2019/4/19 23:49,飞凤轩[出门],1,允许通过
1362154,17605189,2019/4/19 23:49,第六教学楼[进门],1,允许通过
1362155,21513818,2019/4/19 23:50,第六教学楼[进门],1,允许通过
1362882,18262967,2019/4/19 23:52,飞凤轩[进门],1,允许通过
1362883,7518448,2019/4/19 23:52,飞凤轩[出门],1,允许通过
1362156,15520708,2019/4/19 23:54,第六教学楼[进门],1,允许通过
1362884,20937690,2019/4/19 23:55,飞凤轩[出门],1,允许通过
1362157,21027066,2019/4/19 23:55,第六教学楼[进门],1,允许通过
1362885,19755962,2019/4/19 23:55,飞凤轩[进门],1,允许通过
1362886,18262967,2019/4/19 23:59,飞凤轩[出门],1,允许通过
1362158,15203728,2019/4/19 23:59,第六教学楼[出门],1,允许通过
1362159,3453547,2019/4/20 0:01,第六教学楼[进门],1,允许通过
1362160,19726141,2019/4/20 0:02,第六教学楼[出门],1,允许通过
1362887,18262967,2019/4/20 0:00,飞凤轩[进门],1,允许通过
1363270,5535204,2019/4/20 0:00,青鸾苑[出门],1,允许通过
1363271,5535204,2019/4/20 0:05,青鸾苑[进门],1,允许通过
1362161,8232821,2019/4/20 0:00,第六教学楼[进门],1,允许通过
1362888,24060523,2019/4/20 0:00,飞凤轩[出门],1,允许通过
1362162,19008746,2019/4/20 0:07,第六教学楼[出门],1,允许通过
1362889,18009232,2019/4/20 0:08,飞凤轩[进门],1,允许通过
1362890,21655658,2019/4/20 0:00,飞凤轩[出门],1,允许通过
1362163,22121575,2019/4/20 0:00,第六教学楼[进门],1,允许通过
1362164,24102391,2019/4/20 0:00,第六教学楼[进门],1,允许通过
1362891,16758117,2019/4/20 0:10,飞凤轩[出门],1,允许通过
1362165,7110939,2019/4/20 0:14,第六教学楼[进门],1,允许通过
1362892,21946970,2019/4/20 0:16,飞凤轩[进门],1,允许通过
1362166,103474,2019/4/20 0:16,第六教学楼[进门],1,允许通过
1362167,12749408,2019/4/20 0:20,第六教学楼[进门],1,允许通过
1362168,3045730,2019/4/20 0:39,第六教学楼[进门],1,允许通过
1362893,21245194,2019/4/20 0:41,飞凤轩[进门],1,允许通过
1363272,16645200,2019/4/20 0:42,青鸾苑[进门],1,允许通过
1362894,23551346,2019/4/20 0:43,飞凤轩[出门],1,允许通过
1362895,17561109,2019/4/20 0:45,飞凤轩[出门],1,允许通过
1362896,21241482,2019/4/20 0:47,飞凤轩[出门],1,允许通过
1362169,21140642,2019/4/20 0:47,第六教学楼[进门],1,允许通过
1362170,6714820,2019/4/20 0:51,第六教学楼[进门],1,允许通过
1363273,2705591,2019/4/20 0:52,青鸾苑[进门],1,允许通过
1363274,18262967,2019/4/20 0:56,青鸾苑[进门],1,允许通过
1362171,19536490,2019/4/20 0:56,第六教学楼[进门],1,允许通过
1362172,15138818,2019/4/20 0:58,第六教学楼[进门],1,允许通过
1363275,18262967,2019/4/20 0:59,青鸾苑[出门],1,允许通过
1362173,16316183,2019/4/20 0:00,第六教学楼[进门],1,允许通过
1362174,15138818,2019/4/20 0:00,第六教学楼[进门],1,允许通过
1362897,19128810,2019/4/20 1:06,飞凤轩[进门],1,允许通过
1362175,15138818,2019/4/20 1:06,第六教学楼[出门],1,允许通过
1362898,651654,2019/4/20 1:08,飞凤轩[出门],1,允许通过
1362900,19755786,2019/4/20 1:11,飞凤轩[出门],1,允许通过
1362899,19755786,2019/4/20 1:11,飞凤轩[出门],1,允许通过
1362176,17233682,2019/4/20 1:12,第六教学楼[出门],1,允许通过
1362177,20210759,2019/4/20 1:20,第六教学楼[进门],1,允许通过
1362901,13947008,2019/4/20 1:22,飞凤轩[进门],1,允许通过
1363276,17820309,2019/4/20 1:26,青鸾苑[出门],1,允许通过
1363277,17820309,2019/4/20 1:27,青鸾苑[进门],1,允许通过
1362178,15138818,2019/4/20 1:29,第六教学楼[进门],1,允许通过
1362179,2522176,2019/4/20 1:35,第六教学楼[进门],1,允许通过
1362180,19948800,2019/4/20 1:47,第六教学楼[出门],1,允许通过
1362181,23926347,2019/4/20 2:30,第六教学楼[进门],1,允许通过
1362902,18721754,2019/4/20 2:46,飞凤轩[进门],1,允许通过
1362182,17233682,2019/4/20 3:39,第六教学楼[进门],1,允许通过
1362903,21011911,2019/4/20 5:36,飞凤轩[进门],1,允许通过
1362183,24010162,2019/4/20 5:38,第六教学楼[进门],1,允许通过
1362184,24010162,2019/4/20 5:41,第六教学楼[出门],1,允许通过
1362185,24010162,2019/4/20 5:43,第六教学楼[进门],1,允许通过
1362186,24010162,2019/4/20 5:44,第六教学楼[出门],1,允许通过
1361955,24010162,2019/4/20 5:44,第五教学楼[出门],1,允许通过
1363456,16930119,2019/4/20 6:08,第七教学楼[进门],1,允许通过
1362904,18923514,2019/4/20 6:16,飞凤轩[出门],1,允许通过
1362187,19041130,2019/4/20 6:19,第六教学楼[进门],1,允许通过
1361956,21457578,2019/4/20 6:25,第五教学楼[进门],1,允许通过
1362905,9527957,2019/4/20 6:27,飞凤轩[出门],1,允许通过
1362906,18262967,2019/4/20 6:36,飞凤轩[出门],1,允许通过
1362907,21641098,2019/4/20 6:38,飞凤轩[出门],1,允许通过
1362908,16442340,2019/4/20 6:43,飞凤轩[出门],1,允许通过
1362909,18262967,2019/4/20 6:45,飞凤轩[进门],1,允许通过
1363457,4034709,2019/4/20 6:52,第七教学楼[进门],0,禁止通过-没有权限
1363458,25106395,2019/4/20 7:02,第七教学楼[进门],1,允许通过
1363459,5220132,2019/4/20 7:25,第七教学楼[进门],1,允许通过
1363460,18149415,2019/4/20 7:28,第七教学楼[进门],1,允许通过
1363278,8404164,2019/4/20 7:31,青鸾苑[出门],1,允许通过
1363279,18262967,2019/4/20 7:32,青鸾苑[进门],1,允许通过
1363280,18125463,2019/4/20 7:33,青鸾苑[出门],1,允许通过
1363461,17303429,2019/4/20 7:35,第七教学楼[进门],1,允许通过
1363281,19413607,2019/4/20 7:38,青鸾苑[出门],1,允许通过
1363282,18262967,2019/4/20 7:39,青鸾苑[出门],1,允许通过
1363283,21844756,2019/4/20 7:44,青鸾苑[出门],1,允许通过
1363284,18400452,2019/4/20 7:45,青鸾苑[出门],1,允许通过
1363285,250086,2019/4/20 7:49,青鸾苑[出门],1,允许通过
1363286,15419940,2019/4/20 7:50,青鸾苑[出门],1,允许通过
1363287,22218247,2019/4/20 7:51,青鸾苑[出门],1,允许通过
1361957,726822,2019/4/20 7:53,第五教学楼[进门],1,允许通过
1363288,6163748,2019/4/20 7:57,青鸾苑[出门],1,允许通过
1363289,24004775,2019/4/20 7:59,青鸾苑[出门],1,允许通过
1363290,20932644,2019/4/20 0:00,青鸾苑[出门],1,允许通过
1363291,20015412,2019/4/20 8:07,青鸾苑[出门],1,允许通过
1363292,4905008,2019/4/20 8:08,青鸾苑[出门],1,允许通过
1363293,4139236,2019/4/20 0:00,青鸾苑[出门],1,允许通过
1363294,4123428,2019/4/20 8:09,青鸾苑[出门],1,允许通过
1363295,16645200,2019/4/20 8:10,青鸾苑[出门],1,允许通过
1363296,20822679,2019/4/20 0:00,青鸾苑[出门],1,允许通过
1362910,17617476,2019/4/20 8:18,飞凤轩[出门],1,允许通过
1363297,19620919,2019/4/20 8:18,青鸾苑[出门],1,允许通过
1362911,20214458,2019/4/20 8:18,飞凤轩[出门],1,允许通过
1363298,8823056,2019/4/20 8:19,青鸾苑[出门],1,允许通过
1362912,13152836,2019/4/20 8:19,飞凤轩[进门],1,允许通过
1362913,524507,2019/4/20 8:20,飞凤轩[出门],1,允许通过
1363299,10024725,2019/4/20 8:20,青鸾苑[出门],0,禁止通过-没有权限
1363300,16562071,2019/4/20 8:20,青鸾苑[出门],1,允许通过
1362914,651654,2019/4/20 8:21,飞凤轩[出门],1,允许通过
1363301,5358375,2019/4/20 8:21,青鸾苑[出门],1,允许通过
1362915,20523338,2019/4/20 8:21,飞凤轩[出门],1,允许通过
1362916,13152836,2019/4/20 8:22,飞凤轩[出门],1,允许通过
1362917,14746267,2019/4/20 8:23,飞凤轩[出门],1,允许通过
1362918,23237461,2019/4/20 8:23,飞凤轩[出门],1,允许通过
1362919,20525802,2019/4/20 8:23,飞凤轩[出门],1,允许通过
1363302,834192,2019/4/20 8:24,青鸾苑[出门],1,允许通过
1363303,16002868,2019/4/20 8:24,青鸾苑[出门],1,允许通过
1362920,21407770,2019/4/20 8:24,飞凤轩[出门],1,允许通过
1363304,8823056,2019/4/20 8:25,青鸾苑[进门],1,允许通过
1362921,20523226,2019/4/20 8:26,飞凤轩[出门],1,允许通过
1363305,5761188,2019/4/20 8:26,青鸾苑[出门],1,允许通过
1362922,738235,2019/4/20 8:27,飞凤轩[出门],1,允许通过
1362923,12758251,2019/4/20 8:27,飞凤轩[出门],1,允许通过
1363306,340119,2019/4/20 8:29,青鸾苑[出门],1,允许通过
1362924,21245194,2019/4/20 8:29,飞凤轩[进门],1,允许通过
1362925,20435898,2019/4/20 8:29,飞凤轩[出门],1,允许通过
1362926,19435482,2019/4/20 8:30,飞凤轩[出门],1,允许通过
1362927,21528938,2019/4/20 8:30,飞凤轩[出门],1,允许通过
1362928,7540098,2019/4/20 8:31,飞凤轩[出门],1,允许通过
1362929,17222394,2019/4/20 8:31,飞凤轩[出门],1,允许通过
1362930,21844442,2019/4/20 8:31,飞凤轩[出门],1,允许通过
1363307,20731847,2019/4/20 8:31,青鸾苑[出门],1,允许通过
1362931,18451850,2019/4/20 8:32,飞凤轩[出门],1,允许通过
1362932,19127706,2019/4/20 8:32,飞凤轩[进门],1,允许通过
1363308,5358247,2019/4/20 8:32,青鸾苑[出门],1,允许通过
1363309,6139588,2019/4/20 8:33,青鸾苑[出门],1,允许通过
1362933,1238278,2019/4/20 8:34,飞凤轩[进门],1,允许通过
1363310,340119,2019/4/20 8:35,青鸾苑[进门],1,允许通过
1362934,20243754,2019/4/20 8:35,飞凤轩[出门],1,允许通过
1363311,13124007,2019/4/20 8:36,青鸾苑[出门],1,允许通过
1362935,17801141,2019/4/20 8:36,飞凤轩[出门],1,允许通过
1363312,22454423,2019/4/20 8:37,青鸾苑[出门],1,允许通过
1363313,20731847,2019/4/20 8:38,青鸾苑[进门],1,允许通过
1362936,436790,2019/4/20 8:38,飞凤轩[出门],1,允许通过
1362937,541579,2019/4/20 8:39,飞凤轩[出门],1,允许通过
1362938,21947578,2019/4/20 8:39,飞凤轩[出门],1,允许通过
1362939,13929133,2019/4/20 8:40,飞凤轩[进门],1,允许通过
1362940,21838010,2019/4/20 8:41,飞凤轩[出门],1,允许通过
1363314,17759783,2019/4/20 8:41,青鸾苑[出门],1,允许通过
1362941,15647291,2019/4/20 8:41,飞凤轩[出门],1,允许通过
1363315,20731847,2019/4/20 8:42,青鸾苑[出门],1,允许通过
1363316,7102740,2019/4/20 8:43,青鸾苑[出门],1,允许通过
1363317,12841360,2019/4/20 8:43,青鸾苑[出门],1,允许通过
1363318,433095,2019/4/20 8:44,青鸾苑[出门],1,允许通过
1362942,19437674,2019/4/20 8:44,飞凤轩[出门],1,允许通过
1362943,5617812,2019/4/20 8:44,飞凤轩[出门],1,允许通过
1362944,19119898,2019/4/20 8:46,飞凤轩[出门],1,允许通过
1362945,20857946,2019/4/20 8:47,飞凤轩[出门],1,允许通过
1363319,23145655,2019/4/20 8:47,青鸾苑[出门],1,允许通过
1362946,19520794,2019/4/20 8:47,飞凤轩[出门],1,允许通过
1362947,20243754,2019/4/20 8:48,飞凤轩[进门],1,允许通过
1362948,20119114,2019/4/20 8:48,飞凤轩[出门],1,允许通过
1362949,20706394,2019/4/20 8:49,飞凤轩[进门],1,允许通过
1363320,1728619,2019/4/20 8:49,青鸾苑[出门],1,允许通过
1362950,19136362,2019/4/20 8:49,飞凤轩[出门],1,允许通过
1363321,17922823,2019/4/20 8:50,青鸾苑[出门],1,允许通过
1362951,19127706,2019/4/20 8:50,飞凤轩[出门],1,允许通过
1362952,131222,2019/4/20 8:51,飞凤轩[进门],1,允许通过
1363322,8528644,2019/4/20 8:51,青鸾苑[出门],1,允许通过
1362953,18357178,2019/4/20 8:51,飞凤轩[出门],1,允许通过
1362954,19756586,2019/4/20 8:52,飞凤轩[出门],1,允许通过
1362955,19136362,2019/4/20 8:52,飞凤轩[进门],1,允许通过
1362956,20706394,2019/4/20 8:53,飞凤轩[出门],1,允许通过
1362957,16853578,2019/4/20 8:54,飞凤轩[出门],1,允许通过
1362958,21407770,2019/4/20 8:56,飞凤轩[进门],1,允许通过
1362959,15831083,2019/4/20 8:56,飞凤轩[出门],1,允许通过
1363323,8823056,2019/4/20 8:57,青鸾苑[出门],1,允许通过
1363324,3226164,2019/4/20 8:57,青鸾苑[出门],1,允许通过
1363325,22232788,2019/4/20 8:58,青鸾苑[出门],1,允许通过
1362960,21925386,2019/4/20 8:58,飞凤轩[出门],1,允许通过
1362961,19442010,2019/4/20 8:59,飞凤轩[出门],1,允许通过
1362962,19425002,2019/4/20 8:59,飞凤轩[出门],1,允许通过
1363326,2705591,2019/4/20 9:00,青鸾苑[出门],1,允许通过
1362963,19128810,2019/4/20 0:00,飞凤轩[出门],1,允许通过
1362964,18159399,2019/4/20 0:00,飞凤轩[出门],1,允许通过
1363327,19463428,2019/4/20 0:00,青鸾苑[出门],1,允许通过
1362965,15726708,2019/4/20 9:03,飞凤轩[出门],1,允许通过
1362966,16637706,2019/4/20 0:00,飞凤轩[出门],1,允许通过
1362967,21947578,2019/4/20 9:04,飞凤轩[进门],1,允许通过
1362968,20203690,2019/4/20 0:00,飞凤轩[出门],1,允许通过
1362969,19425002,2019/4/20 9:05,飞凤轩[进门],1,允许通过
1362970,204987,2019/4/20 0:00,飞凤轩[出门],1,允许通过
1362971,17606266,2019/4/20 9:06,飞凤轩[出门],1,允许通过
1363328,25329415,2019/4/20 0:00,青鸾苑[出门],1,允许通过
1362972,15726708,2019/4/20 9:07,飞凤轩[进门],1,允许通过
1362973,20623626,2019/4/20 0:00,飞凤轩[出门],1,允许通过
1362974,21862442,2019/4/20 0:00,飞凤轩[出门],1,允许通过
1363329,17810983,2019/4/20 9:09,青鸾苑[出门],1,允许通过
1362975,19117354,2019/4/20 9:09,飞凤轩[出门],1,允许通过
1362976,20426938,2019/4/20 9:10,飞凤轩[出门],1,允许通过
1362977,19136362,2019/4/20 9:11,飞凤轩[出门],1,允许通过
1362978,19700234,2019/4/20 0:00,飞凤轩[出门],1,允许通过
1362979,25059818,2019/4/20 9:12,飞凤轩[出门],1,允许通过
1362980,17125957,2019/4/20 9:13,飞凤轩[出门],1,允许通过
1363330,25329415,2019/4/20 9:13,青鸾苑[进门],1,允许通过
1362981,20717690,2019/4/20 9:14,飞凤轩[出门],1,允许通过
1362982,1904139,2019/4/20 9:14,飞凤轩[出门],1,允许通过
1362983,20015914,2019/4/20 9:15,飞凤轩[出门],1,允许通过
1363331,16815063,2019/4/20 9:15,青鸾苑[出门],1,允许通过
1362984,19260906,2019/4/20 9:15,飞凤轩[进门],1,允许通过
1363332,20554055,2019/4/20 9:16,青鸾苑[进门],1,允许通过
1363333,19347044,2019/4/20 9:16,青鸾苑[进门],1,允许通过
1363334,6310108,2019/4/20 9:17,青鸾苑[进门],1,允许通过
1362985,18753767,2019/4/20 9:18,飞凤轩[出门],1,允许通过
1362986,19052634,2019/4/20 9:19,飞凤轩[出门],1,允许通过
1362987,19430037,2019/4/20 9:21,飞凤轩[出门],1,允许通过
1363335,15939040,2019/4/20 9:21,青鸾苑[出门],1,允许通过
1362988,24421179,2019/4/20 9:22,飞凤轩[出门],1,允许通过
1363336,1452523,2019/4/20 9:22,青鸾苑[出门],1,允许通过
1362989,16804058,2019/4/20 9:23,飞凤轩[出门],1,允许通过
1362990,18553162,2019/4/20 9:24,飞凤轩[出门],1,允许通过
1363337,17844327,2019/4/20 9:25,青鸾苑[出门],1,允许通过
1363338,19006199,2019/4/20 9:25,青鸾苑[出门],1,允许通过
1362991,16804058,2019/4/20 9:26,飞凤轩[进门],1,允许通过
1362992,18159399,2019/4/20 9:26,飞凤轩[进门],1,允许通过
1362993,16637706,2019/4/20 9:27,飞凤轩[进门],1,允许通过
1362994,16652340,2019/4/20 9:27,飞凤轩[出门],1,允许通过
1362995,13353931,2019/4/20 9:27,飞凤轩[进门],1,允许通过
1362996,17109077,2019/4/20 9:27,飞凤轩[进门],1,允许通过
1362997,19119242,2019/4/20 9:28,飞凤轩[出门],1,允许通过
1363339,1452523,2019/4/20 9:28,青鸾苑[进门],1,允许通过
1362998,21529546,2019/4/20 9:28,飞凤轩[出门],1,允许通过
1362999,20260010,2019/4/20 9:29,飞凤轩[出门],1,允许通过
1363340,1452523,2019/4/20 9:31,青鸾苑[出门],1,允许通过
1363000,18915434,2019/4/20 9:31,飞凤轩[出门],1,允许通过
1363001,18915434,2019/4/20 9:31,飞凤轩[出门],1,允许通过
1363002,20257834,2019/4/20 9:31,飞凤轩[出门],1,允许通过
1363003,21162634,2019/4/20 9:33,飞凤轩[出门],1,允许通过
1363004,20257834,2019/4/20 9:33,飞凤轩[进门],1,允许通过
1361958,15138818,2019/4/20 9:34,第五教学楼[进门],1,允许通过
1363005,24006618,2019/4/20 9:34,飞凤轩[出门],1,允许通过
1363341,3550087,2019/4/20 9:35,青鸾苑[出门],1,允许通过
1363342,16138359,2019/4/20 9:35,青鸾苑[出门],1,允许通过
1363006,24421179,2019/4/20 9:35,飞凤轩[进门],1,允许通过
1363007,18553162,2019/4/20 9:35,飞凤轩[出门],1,允许通过
1363343,19721831,2019/4/20 9:36,青鸾苑[出门],1,允许通过
1363008,21405306,2019/4/20 9:37,飞凤轩[出门],1,允许通过
1363009,654688,2019/4/20 9:39,飞凤轩[出门],1,允许通过
1363010,17162410,2019/4/20 9:39,飞凤轩[进门],1,允许通过
1363011,19706458,2019/4/20 9:40,飞凤轩[出门],1,允许通过
1363012,13509844,2019/4/20 9:41,飞凤轩[出门],1,允许通过
1363013,24006618,2019/4/20 9:43,飞凤轩[进门],1,允许通过
1363014,19939130,2019/4/20 9:43,飞凤轩[出门],1,允许通过
1363344,16138359,2019/4/20 9:43,青鸾苑[进门],1,允许通过
1363015,837238,2019/4/20 9:43,飞凤轩[出门],1,允许通过
1363016,15726587,2019/4/20 9:44,飞凤轩[出门],1,允许通过
1363017,14339044,2019/4/20 9:46,飞凤轩[出门],1,允许通过
1363018,21529546,2019/4/20 9:48,飞凤轩[进门],1,允许通过
1363019,21825088,2019/4/20 9:48,飞凤轩[出门],1,允许通过
1363020,19430037,2019/4/20 9:49,飞凤轩[出门],1,允许通过
1363021,18644218,2019/4/20 9:50,飞凤轩[进门],1,允许通过
1363022,20608442,2019/4/20 9:51,飞凤轩[出门],1,允许通过
1363023,19846282,2019/4/20 9:51,飞凤轩[出门],1,允许通过
1363345,3550087,2019/4/20 9:52,青鸾苑[进门],1,允许通过
1363024,21825088,2019/4/20 9:52,飞凤轩[进门],1,允许通过
1363025,19440410,2019/4/20 9:53,飞凤轩[出门],1,允许通过
1363026,17521941,2019/4/20 9:54,飞凤轩[进门],1,允许通过
1363027,20214458,2019/4/20 9:55,飞凤轩[出门],1,允许通过
1363028,21405306,2019/4/20 9:56,飞凤轩[进门],1,允许通过
1363029,20205082,2019/4/20 9:57,飞凤轩[出门],1,允许通过
1363346,22504631,2019/4/20 9:57,青鸾苑[出门],1,允许通过
1363030,15726587,2019/4/20 9:59,飞凤轩[进门],1,允许通过
1363031,21357514,2019/4/20 10:00,飞凤轩[进门],1,允许通过
1363347,16815063,2019/4/20 10:00,青鸾苑[进门],1,允许通过
1363348,22504631,2019/4/20 10:01,青鸾苑[进门],1,允许通过
1363349,20554055,2019/4/20 10:01,青鸾苑[出门],1,允许通过
1363032,20757850,2019/4/20 0:00,飞凤轩[出门],1,允许通过
1363033,15647291,2019/4/20 0:00,飞凤轩[出门],1,允许通过
1363350,7119348,2019/4/20 10:02,青鸾苑[出门],1,允许通过
1363034,8021664,2019/4/20 0:00,飞凤轩[出门],1,允许通过
1363351,16815063,2019/4/20 0:00,青鸾苑[出门],1,允许通过
1363352,18816340,2019/4/20 10:05,青鸾苑[出门],1,允许通过
1363035,20301162,2019/4/20 10:05,飞凤轩[出门],1,允许通过
1363036,3626191,2019/4/20 0:00,飞凤轩[出门],0,禁止通过-没有权限
