CardNo,Money,CardCount,Surplus,type
183323,164,1128,60.54390243902435,3
183324,86,463,47.46976744186045,0
183325,60,692,64.485,0
183326,26,690,26.469230769230766,1
183327,3,390,94.75999999999999,1
183328,71,551,118.82394366197185,2
183329,142,1069,73.27605633802816,3
183330,102,476,40.567647058823546,0
183333,39,297,43.25641025641025,1
183334,69,957,61.814492753623185,0
183335,105,615,184.24190476190472,2
183336,89,617,54.538202247190995,0
183337,39,250,59.72564102564103,1
183338,120,954,126.28166666666661,3
183339,70,512,116.38142857142853,2
183340,75,567,76.53599999999993,0
183341,152,997,89.39236842105262,3
183343,140,648,45.56071428571429,3
183344,108,750,63.756851851851785,3
183345,142,1007,98.34507042253533,3
183346,114,836,77.17771929824565,3
183347,127,798,101.77795275590555,3
183348,89,652,113.39775280898886,2
183349,83,923,90.66987951807228,3
183351,28,227,49.29642857142858,1
183352,121,728,104.0545454545455,3
183353,75,468,46.32400000000001,0
183354,95,555,45.318947368421036,0
183355,50,457,28.64400000000001,1
183356,26,494,40.45384615384616,1
183357,16,384,23.199999999999992,1
183358,78,779,70.19487179487176,0
183359,60,606,43.08,0
183360,58,571,52.722413793103435,0
183361,57,583,66.66140350877188,0
183362,95,381,57.00105263157894,0
183363,53,641,69.2622641509434,0
183364,69,465,128.54057971014487,2
183365,66,488,49.225757575757555,0
183367,81,551,135.22345679012358,2
183369,43,475,55.97906976744187,1
183371,58,432,78.34655172413794,1
183372,71,555,171.02535211267607,2
183373,61,444,44.047540983606545,1
183374,55,542,125.11999999999996,2
183375,58,189,146.6844827586207,2
183376,56,487,67.23214285714283,0
183377,84,433,47.41190476190483,0
183378,37,390,48.256756756756744,1
183381,56,504,148.61249999999995,2
183382,65,604,72.97846153846156,0
183383,40,855,51.545,0
183384,57,409,124.67894736842112,2
183385,109,769,72.64403669724773,3
183386,58,420,111.6775862068966,2
183387,37,498,114.92972972972967,2
183388,31,360,77.96129032258064,1
183389,76,581,53.85394736842104,0
183390,92,861,38.4978260869565,0
183391,76,684,61.71842105263156,0
183392,50,480,57.58800000000002,1
183393,55,456,107.33636363636369,2
183394,65,493,64.41538461538464,0
183395,49,538,58.24081632653063,0
183396,61,497,160.46721311475406,2
183397,66,525,46.52121212121211,0
183398,67,524,81.55522388059701,0
183399,48,516,142.96874999999997,2
183400,89,707,88.87415730337082,0
183401,95,788,63.522631578947404,0
183402,53,467,32.88490566037736,1
183403,56,459,84.55714285714286,0
183404,66,350,85.05303030303035,1
183405,55,433,65.41818181818178,1
183406,43,668,46.16744186046513,0
183408,97,808,74.81030927835053,3
183409,54,413,77.41111111111111,1
183410,48,461,57.689583333333296,1
183411,39,449,95.17435897435897,1
183412,55,588,55.11818181818185,0
183414,62,486,103.05645161290312,2
183415,82,708,75.45975609756096,0
183416,74,522,68.80945945945953,0
183417,63,602,50.27460317460318,0
183418,61,519,87.55245901639346,0
183419,134,804,103.57014925373142,3
183420,139,803,145.98273381294965,3
183422,161,922,122.92515527950306,3
183423,35,249,27.274285714285714,1
183424,147,719,62.16734693877547,3
183425,63,1187,169.97269841269835,2
183426,48,606,66.96874999999997,0
183427,41,193,99.20951219512196,1
183428,28,399,49.25714285714283,1
183429,109,623,53.017431192660545,0
183434,74,727,62.201351351351356,0
183435,147,1038,84.8639455782313,3
183441,66,616,50.31363636363638,0
183442,41,659,83.86926829268289,0
183445,121,850,95.51570247933878,3
183446,87,779,47.35057471264359,0
183447,172,855,160.25755813953484,3
183448,201,1038,59.303482587064686,3
183450,90,968,96.45666666666673,3
183451,103,521,52.3126213592233,0
183452,83,670,46.32530120481932,0
183453,3,299,2.4333333333333336,1
183454,70,437,82.0328571428572,0
183455,58,461,97.6296551724137,0
183457,104,699,45.8971153846154,0
183460,84,568,90.53571428571428,0
183461,95,699,50.244210526315776,0
183464,75,705,56.79733333333332,0
183466,59,531,48.19999999999999,0
183468,72,692,80.7347222222223,0
183469,62,604,78.40483870967742,0
183470,19,291,56.278947368421065,1
183473,80,667,68.24437499999999,0
183474,120,789,50.622499999999995,3
183477,131,754,130.68854961832068,3
183479,110,681,155.02000000000004,2
183480,62,492,81.08548387096774,0
183481,57,482,48.33333333333337,1
183482,104,651,49.983653846153885,0
183483,28,201,57.203571428571436,1
183488,81,744,87.33456790123451,0
183489,75,522,61.05733333333338,0
183490,111,851,59.4603603603604,3
183493,22,249,36.836363636363636,1
183495,85,728,129.59529411764717,2
183497,1,573,0.95,1
183498,45,378,45.542222222222236,1
183499,1,313,0.0,1
183502,56,480,55.15892857142857,1
183503,43,568,91.89488372093021,0
183504,15,284,70.62666666666665,1
183505,16,219,102.91874999999999,1
183510,99,426,41.97474747474746,0
183511,43,188,48.52093023255814,1
183513,91,693,53.48241758241759,0
183515,5,279,32.2,1
183519,63,565,166.21269841269842,2
183520,92,348,22.45543478260869,1
183521,6,193,172.09000000000003,2
183522,8,84,20.9875,1
183523,18,334,16.58333333333334,1
183524,130,775,78.97538461538454,3
183525,76,572,41.64473684210529,0
183526,13,313,42.53076923076924,1
183531,41,425,33.756097560975626,1
183532,87,649,116.51379310344826,2
183534,64,450,110.63750000000003,2
183535,18,521,50.138888888888886,1
183536,61,251,71.89180327868857,1
183537,8,165,15.762500000000001,1
183539,49,670,50.391836734693875,0
183541,47,495,102.7914893617021,2
183543,49,529,52.84285714285715,1
183544,60,350,77.48499999999999,1
183545,36,345,51.02222222222224,1
183546,89,635,78.48112359550555,0
183547,39,505,52.843589743589746,1
183548,21,294,43.00476190476192,1
183549,48,272,53.86458333333334,1
183550,55,440,44.125454545454566,1
183553,33,304,57.39393939393939,1
183555,70,458,49.11428571428568,0
183556,57,340,32.65964912280703,1
183558,42,422,59.62142857142859,1
183561,3,539,1.6000000000000003,1
183562,34,470,45.99235294117646,1
183565,10,320,123.01000000000002,1
183569,94,588,64.79361702127663,0
183570,2,456,9.2,1
183572,36,543,38.44222222222221,1
183573,31,367,79.46129032258067,1
183574,168,1193,126.70940476190484,3
183575,9,871,18.08888888888889,0
183576,33,549,40.94242424242426,1
183577,55,720,50.61454545454544,0
183579,126,934,61.72825396825404,3
183581,16,321,52.08749999999999,1
183582,179,1081,51.12664804469278,3
183583,103,773,57.02912621359217,0
183584,48,207,41.94166666666667,1
183585,31,501,85.44193548387098,1
183586,61,706,51.60557377049178,0
183588,107,938,36.116355140186904,3
183589,71,743,50.27887323943659,0
183590,17,337,19.505882352941185,1
183591,57,662,64.78070175438597,0
183592,110,832,66.04090909090911,3
183594,42,632,49.00238095238095,0
183595,119,1004,40.33109243697479,3
183596,82,602,57.571951219512194,0
183598,47,707,39.1808510638298,0
183599,116,874,47.58362068965512,3
183602,13,165,57.73076923076922,1
183603,135,1096,51.99407407407411,3
183605,29,281,48.537931034482746,1
183606,81,360,37.18024691358025,1
183608,99,846,53.89898989898991,3
183609,36,507,65.24611111111112,1
183610,14,175,81.02857142857144,1
183612,61,486,59.734426229508195,0
183613,108,698,83.24444444444441,3
183614,101,760,97.35742574257428,3
183615,1,357,0.8,1
183616,1,231,0.8,1
183617,26,595,33.661538461538456,1
183621,29,272,52.58620689655172,1
183623,18,439,50.22222222222222,1
183624,35,514,50.408571428571435,1
183625,11,577,34.85454545454545,1
183626,67,754,50.120895522388054,0
183627,40,381,53.50749999999999,1
183628,7,290,21.385714285714283,1
183629,69,491,57.82608695652174,0
183631,29,320,50.8448275862069,1
183632,33,392,48.01818181818182,1
183633,33,371,52.52727272727276,1
183640,71,563,99.48450704225355,0
183641,95,517,52.45157894736839,0
183642,62,556,74.64354838709674,0
183643,66,477,65.4672727272728,0
183644,76,413,124.27052631578947,2
183645,80,573,36.79500000000001,0
183646,73,446,77.73424657534244,0
183647,94,436,59.17234042553192,0
183649,77,498,63.077922077922054,0
183651,113,792,79.17876106194696,3
183652,49,566,44.16326530612247,0
183653,39,510,42.179487179487175,1
183655,36,350,50.69722222222224,1
183656,70,621,102.92571428571428,2
183657,11,272,22.236363636363635,1
183659,70,389,70.78428571428572,1
183660,1,299,5.2,1
183661,112,660,80.87249999999992,0
183662,65,552,41.567692307692305,0
183664,85,744,44.02235294117646,0
183665,119,611,104.41680672268906,3
183666,2,72,5.949999999999999,1
183667,87,650,64.916091954023,0
183668,87,320,81.69195402298847,0
183669,27,193,39.17407407407408,1
183670,84,604,55.00238095238096,0
183671,143,804,53.84965034965038,3
183672,117,770,59.553846153846095,3
183673,69,524,39.64637681159421,0
183674,83,675,89.11927710843372,0
183675,110,579,86.01000000000003,0
183676,41,393,38.29878048780488,1
183677,54,540,238.13518518518518,2
183678,26,571,51.0846153846154,1
183679,119,853,59.023529411764706,3
183680,85,628,69.79176470588237,0
183681,87,572,41.05287356321836,0
183683,81,556,28.003703703703682,0
183685,51,478,62.85294117647059,1
183686,31,214,43.71290322580646,1
183687,30,274,50.233333333333334,1
183688,101,595,53.16831683168315,0
183690,105,623,72.55999999999999,0
183691,68,643,54.48852941176471,0
183692,123,706,56.27276422764225,3
183693,43,506,48.00697674418606,1
183694,50,434,135.46800000000007,2
183695,94,739,69.76659574468087,0
183697,78,655,57.22948717948715,0
183698,80,511,79.09875000000002,0
183699,51,423,55.67450980392159,1
183700,39,334,57.420512820512855,1
183701,117,500,65.70521367521373,0
183702,30,317,42.7966666666667,1
183703,95,689,57.73894736842102,0
183706,91,805,57.63846153846154,0
183707,54,497,48.23888888888888,1
183708,115,841,90.34391304347824,3
183709,139,786,102.83597122302156,3
183710,1,150,3.7,1
183711,77,518,93.1506493506493,0
183712,66,366,33.24393939393939,1
183713,141,768,114.41347517730487,3
183714,27,385,29.922222222222235,1
183715,2,296,2.2,1
183716,76,663,39.952631578947354,0
183717,33,360,39.03333333333333,1
183719,93,824,49.4806451612903,0
183720,42,515,77.93809523809517,1
183721,28,421,99.10357142857148,1
183722,49,528,79.15714285714284,0
183723,88,636,53.9647727272727,0
183725,64,526,50.995312499999976,0
183726,118,717,87.72118644067788,3
183727,34,378,51.37352941176471,1
183728,71,602,59.19577464788733,0
183729,22,235,27.054545454545448,1
183730,67,523,93.9268656716418,0
183731,70,505,66.12571428571431,0
183732,98,767,53.05204081632653,0
183734,70,529,49.28571428571426,0
183735,83,712,99.74216867469873,0
183737,121,801,62.068595041322325,3
183738,61,582,102.33606557377055,2
183739,74,645,108.63513513513514,2
183741,38,515,35.61315789473686,1
183742,161,786,63.12204968944092,3
183743,119,656,51.18319327731092,0
183744,79,662,48.94405063291138,0
183745,11,638,142.25,2
183746,63,555,96.7126984126984,0
183747,108,919,75.40925925925926,3
183748,50,244,44.30799999999999,1
183749,63,490,48.08253968253968,0
183750,28,413,43.92142857142857,1
183751,10,379,61.629999999999995,1
183752,21,353,44.22380952380953,1
183753,78,484,70.05256410256409,0
183754,69,538,51.121739130434776,0
183755,33,485,36.2,1
183757,106,922,81.91320754716982,3
183758,7,443,22.771428571428572,1
183760,37,199,50.21081081081081,1
183761,18,430,50.64444444444445,1
183762,46,446,57.354347826087,1
183764,122,740,64.4606557377049,3
183765,4,474,10.100000000000001,1
183767,38,615,41.9473684210526,0
183768,91,849,48.27912087912083,0
183769,41,295,40.09268292682927,1
183770,59,536,99.94745762711862,0
183772,78,713,102.17435897435885,0
183774,107,875,49.35514018691585,3
183775,78,457,55.70769230769232,0
183777,25,520,48.28,1
183778,131,964,54.73511450381676,3
183782,65,464,53.658461538461516,0
183783,42,338,58.380952380952394,1
183784,63,536,77.96190476190472,0
183785,105,932,55.02,3
183787,106,803,127.41320754716982,2
183788,125,924,92.2936,3
183789,3,312,3.766666666666666,1
183792,39,470,71.43846153846155,1
183794,122,905,63.00573770491802,3
183795,59,569,55.1271186440678,0
183797,79,709,54.79367088607596,0
183798,106,711,111.62169811320751,2
183799,64,549,49.14374999999998,0
183800,93,768,96.69086021505386,3
183801,73,345,53.634246575342445,1
183802,80,683,65.47625000000004,0
183803,97,761,116.28041237113392,2
183804,77,544,156.43506493506493,2
183805,102,783,52.11568627450983,0
183807,100,597,58.80199999999994,0
183808,125,754,44.937200000000054,3
183809,77,609,79.58051948051943,0
183810,76,582,49.51447368421053,0
183811,58,532,47.39482758620691,0
183812,85,609,47.938823529411756,0
183813,72,728,106.1388888888889,2
183814,61,224,34.008196721311485,1
183815,38,374,39.71578947368421,1
183819,11,483,36.345454545454544,1
183820,121,767,54.914380165289266,3
183823,83,456,35.69927710843375,0
183826,54,526,51.48888888888889,0
183827,119,781,76.04285714285707,3
183830,67,568,42.449253731343276,0
183831,37,360,65.50756756756759,1
183832,36,331,51.84722222222224,1
183833,91,516,84.21098901098904,0
183834,37,626,34.28648648648649,0
183835,321,1449,517.6158878504676,2
183836,114,836,62.031578947368466,3
183837,38,378,26.355263157894736,1
183838,40,349,52.06250000000002,1
183839,19,656,44.31578947368421,1
183841,38,396,31.860526315789475,1
183844,68,358,63.47647058823533,1
183845,51,494,44.00784313725487,1
183847,121,557,51.271900826446306,0
183848,27,274,42.09259259259258,1
183849,48,478,50.106249999999996,1
183850,76,690,44.69078947368424,0
183851,95,700,46.51578947368415,0
183852,97,653,95.80309278350515,0
183853,79,598,104.5455696202531,2
183854,90,689,96.06111111111115,0
183855,50,527,68.27200000000005,0
183857,68,569,43.38823529411765,0
183858,63,438,83.89682539682539,0
183859,96,598,167.09270833333332,2
183860,70,577,46.70000000000004,0
183861,60,755,75.91833333333335,0
183862,69,568,68.3057971014493,0
183863,32,210,99.01250000000005,1
183864,82,447,57.264634146341436,0
183865,110,830,87.34181818181816,3
183867,76,663,47.33157894736846,0
183868,11,146,28.927272727272726,1
183871,52,523,117.87692307692306,2
183872,65,504,75.40769230769229,0
183873,39,494,57.81666666666666,1
183874,9,496,44.0,1
183876,51,623,99.76274509803923,0
183878,47,227,63.855319148936175,1
183880,3,771,1.4666666666666668,1
183881,53,426,45.849622641509455,1
183882,80,619,49.11125000000003,0
183883,51,480,51.743137254901946,1
183884,29,395,59.22068965517239,1
183885,10,293,23.58,1
183887,13,903,71.66923076923075,0
183889,16,339,51.724999999999994,1
183891,40,421,79.49499999999992,1
183892,28,536,85.97857142857144,1
183894,23,412,84.01304347826084,1
183895,50,495,69.68599999999998,1
183896,18,327,41.03333333333335,1
183897,19,349,67.23157894736842,1
183898,31,486,68.62258064516125,1
183899,1,322,36.5,1
183901,106,724,51.12924528301886,0
183902,65,565,146.4292307692309,2
183905,30,178,47.59000000000001,1
183907,46,416,93.2782608695652,1
183908,105,534,116.57333333333341,2
183909,3,202,1.5666666666666664,1
183910,23,504,56.113043478260884,1
183913,69,698,34.60144927536232,0
183914,9,285,14.211111111111112,1
183915,64,539,70.10312500000005,0
183917,50,355,39.788000000000004,1
183918,31,485,35.17741935483871,1
183919,39,325,61.787179487179515,1
183920,51,217,52.98039215686276,1
183921,98,652,58.81020408163264,0
183922,31,508,101.17064516129031,1
183923,51,614,72.6450980392157,0
183924,69,658,76.86811594202887,0
183925,62,424,142.4225806451613,2
183928,12,515,46.93333333333334,1
183929,43,573,51.2232558139535,0
183930,79,966,49.70759493670884,3
183932,34,355,47.48823529411764,1
183935,34,466,29.140000000000004,1
183938,37,208,101.26756756756754,1
183942,59,590,86.4915254237288,0
183943,1,258,1.4,1
183944,36,440,92.20555555555559,1
183945,3,227,76.93333333333332,1
183946,117,762,52.368376068376016,3
183949,100,550,45.36400000000003,0
183950,38,711,102.11842105263158,2
183952,85,577,71.13882352941181,0
183953,79,702,58.98354430379743,0
183954,94,784,133.128085106383,2
183955,1,71,152.6,2
183956,59,857,104.38135593220339,2
183957,75,768,46.90400000000002,0
183960,35,423,52.37428571428572,1
183961,10,104,57.85000000000001,1
183965,40,485,49.62750000000001,1
183967,72,525,50.022222222222254,0
183968,93,754,50.35698924731186,0
183969,36,441,43.85555555555556,1
183971,75,707,57.645333333333305,0
183973,115,721,48.95565217391307,0
183975,24,421,99.86666666666666,1
183978,91,692,40.68131868131869,0
183979,120,765,134.43499999999997,2
183980,92,605,48.053478260869575,0
183981,2,389,1.6,1
183982,1,301,4.3,1
183987,71,707,51.49436619718312,0
183988,39,476,58.80769230769231,1
183989,91,468,80.45164835164827,0
183991,3,253,4.1,1
183992,78,669,51.18076923076927,0
183993,1,134,0.0,1
183994,72,646,34.33333333333334,0
183996,39,151,62.26410256410256,1
183997,98,820,52.05632653061218,0
183998,133,1005,101.77969924812025,3
183999,130,816,86.46999999999987,3
184000,78,559,58.64102564102561,0
184001,76,861,43.263157894736885,0
184002,68,622,71.45147058823531,0
184003,45,199,55.34888888888887,1
184005,55,344,156.13454545454542,2
184006,38,246,42.17105263157895,1
184007,104,702,65.59903846153846,0
184008,76,636,118.47894736842102,2
184009,75,810,85.12000000000005,0
184012,117,661,115.64547008547002,2
184013,70,356,51.79999999999999,1
184014,94,898,60.02446808510638,3
184015,99,649,42.50949494949497,0
184016,9,413,20.244444444444444,1
184018,109,730,45.906422018348664,0
184021,24,719,64.99166666666669,0
184023,60,526,118.61166666666668,2
184024,161,869,193.1838509316771,2
184025,70,597,169.05714285714282,2
184026,40,235,125.43000000000004,2
184027,98,660,123.657142857143,2
184028,166,771,83.87228915662655,3
184030,96,785,82.15583333333329,3
184033,93,596,52.950537634408576,0
184034,156,1027,239.9292307692307,2
184035,67,757,34.835820895522374,0
184036,148,947,78.1074324324325,3
184038,105,776,65.01142857142857,3
184039,44,567,49.81909090909089,0
184040,60,857,59.79666666666667,0
184042,132,881,88.93863636363638,3
184043,185,820,94.19027027027023,3
184044,87,775,57.29183908045979,0
184045,7,451,21.285714285714285,1
184046,3,97,15.800000000000002,1
184048,3,258,3.1666666666666665,1
184049,20,346,97.34999999999997,1
184050,36,469,36.847222222222214,1
184052,38,342,105.50789473684205,1
184055,126,637,60.6222222222222,3
184059,72,710,48.180833333333354,0
184062,66,437,74.39696969696966,0
184066,15,335,41.76666666666665,1
184068,59,605,193.56779661016964,2
184070,17,402,37.39411764705884,1
184071,135,962,94.4844444444445,3
184073,88,916,43.16022727272728,3
184074,46,742,38.13913043478261,0
184075,88,679,83.65909090909099,0
184076,84,899,78.65595238095236,3
184077,69,646,99.28260869565214,0
184078,40,633,41.302499999999995,0
184079,89,775,44.24157303370785,0
184080,11,354,44.09090909090909,1
184082,30,545,34.923333333333325,1
184083,114,760,196.79210526315782,2
184084,161,833,104.10496894409933,3
184086,106,823,54.00566037735851,3
184087,177,941,95.71073446327689,3
184092,8,118,21.325,1
184093,82,617,61.45365853658542,0
184094,47,567,82.26595744680856,0
184096,88,791,264.4613636363637,2
184097,82,469,69.28292682926826,0
184098,103,757,148.85339805825245,2
184099,97,774,131.3360824742268,2
184100,128,803,139.98906250000007,2
184102,16,447,44.62625000000002,1
184104,132,1003,55.384999999999955,3
184105,83,620,40.9855421686747,0
184106,38,571,25.113157894736837,1
184107,50,543,56.623999999999995,0
184108,44,350,28.709090909090893,1
184109,107,745,134.80448598130852,2
184110,25,304,43.98,1
184117,63,498,56.000000000000014,0
184118,28,517,83.62500000000001,1
184119,111,620,137.6717117117118,2
184123,48,431,105.64999999999993,2
184124,62,435,80.86451612903224,0
184126,35,295,63.36714285714285,1
184127,1,357,2.3,1
184128,62,833,44.21451612903227,0
184129,18,398,116.2222222222222,1
184130,22,242,57.49545454545455,1
184133,62,481,50.148387096774194,0
184134,110,844,47.77090909090914,3
184135,92,508,45.93478260869567,0
184136,68,601,45.49852941176469,0
184137,74,311,57.66891891891894,1
184138,76,646,44.86315789473682,0
184140,112,834,89.24553571428568,3
184141,91,599,62.152747252747226,0
184142,150,952,51.523400000000024,3
184143,20,374,36.2,1
184145,26,587,47.69230769230767,1
184146,114,803,105.08157894736831,3
184147,1,60,1.0,1
184149,95,650,68.77263157894734,0
184151,65,551,85.12461538461537,0
184152,55,673,77.7127272727273,0
184153,36,392,41.42222222222222,1
184155,89,822,83.62696629213481,3
184156,27,552,116.49259259259264,2
184157,52,458,114.53269230769229,2
184158,55,537,50.09363636363635,0
184159,34,502,106.77352941176467,2
184160,97,683,52.25567010309284,0
184161,24,251,22.595833333333346,1
184162,9,22,12.311111111111112,1
184163,30,365,54.82666666666665,1
184165,3,446,1.7,1
184167,50,457,116.09800000000003,2
184169,130,752,75.99538461538472,3
184170,72,688,46.8444444444444,0
184171,36,563,44.686111111111096,1
184173,10,632,19.639999999999997,1
184174,22,272,52.50909090909092,1
184176,158,716,47.47278481012655,3
184178,64,312,50.35468749999993,1
184179,177,984,92.58022598870049,3
184180,35,254,64.10285714285712,1
184181,97,587,53.372989690721624,0
184182,54,279,104.15925925925924,1
184184,64,642,124.859375,2
184187,58,347,59.449999999999974,1
184188,94,785,56.947872340425526,0
184189,83,714,37.71325301204822,0
184190,95,816,90.88000000000007,3
184191,117,949,56.153846153846146,3
184192,149,743,54.20134228187922,3
184194,12,252,63.23333333333333,1
184195,94,697,110.32765957446796,2
184196,86,738,54.21744186046514,0
184198,83,730,48.14578313253012,0
184199,30,586,35.89999999999998,1
184201,61,846,72.07377049180327,0
184203,28,323,21.210714285714285,1
184204,14,287,43.42857142857143,1
184206,34,303,30.714705882352945,1
184207,91,658,78.72725274725273,0
184208,20,318,38.339999999999996,1
184209,77,409,112.85194805194806,2
184210,35,497,19.07142857142857,1
184211,107,448,64.61588785046729,0
184213,93,599,56.869892473118256,0
184214,46,289,29.591304347826078,1
184215,102,797,42.859803921568606,0
184217,36,212,45.70277777777777,1
184218,22,426,105.20454545454545,1
184219,10,188,28.529999999999994,1
184222,102,585,55.63725490196077,0
184224,84,607,94.20119047619045,0
184226,4,398,15.725000000000001,1
184227,74,428,265.5905405405404,2
184229,53,556,55.3018867924528,0
184230,8,89,80.015,1
184231,60,296,91.57500000000003,1
184234,9,341,28.166666666666668,1
184235,59,496,41.484915254237265,1
184236,50,661,69.068,0
184237,41,359,51.68048780487804,1
184238,139,1159,56.639568345323745,3
184239,73,535,50.33287671232878,0
184240,104,813,68.66153846153848,3
184242,24,239,108.82499999999999,1
184243,24,192,61.016666666666644,1
184244,120,796,49.62166666666668,3
184247,47,488,150.49148936170207,2
184248,16,273,49.94375000000001,1
184249,56,693,58.71250000000002,0
184250,81,599,91.45555555555555,0
184251,13,210,43.00769230769231,1
184252,31,480,100.68387096774187,1
184254,27,354,101.13703703703702,1
184255,112,988,47.263392857142925,3
184256,49,359,39.663265306122454,1
184257,79,510,57.3253164556962,0
184258,7,315,84.42857142857143,1
184260,18,463,56.36666666666665,1
184261,3,191,12.399999999999999,1
184263,73,714,49.59657534246574,0
184264,54,551,94.90555555555555,0
184265,17,427,27.752941176470586,1
184267,44,586,44.78863636363639,0
184271,49,642,107.95306122448982,2
184272,172,1053,56.86744186046512,3
184275,99,477,92.689898989899,0
184277,123,901,82.99146341463415,3
184279,106,1082,100.45226415094342,3
184280,54,312,57.462962962962955,1
184282,62,325,44.42419354838712,1
184285,31,305,88.7032258064516,1
184286,11,265,34.400000000000006,1
184287,69,199,66.59130434782611,1
184289,18,255,55.861111111111114,1
184290,50,516,43.22399999999999,1
184294,49,509,102.37346938775511,2
184295,74,624,95.26621621621621,0
184296,43,526,43.099999999999994,1
184297,67,572,223.95074626865676,2
184298,29,356,63.42758620689653,1
184299,65,777,108.46923076923075,2
184301,47,342,50.69787234042553,1
184302,169,1009,62.634911242603536,3
184305,67,618,161.5776119402985,2
184307,30,644,60.34999999999998,0
184308,123,759,66.69674796747968,3
184309,80,578,39.90250000000002,0
184310,72,641,52.13027777777775,0
184311,19,397,31.78947368421053,1
184312,35,394,46.188571428571436,1
184313,28,687,146.46428571428578,2
184314,55,273,45.49090909090909,1
184315,59,272,88.47288135593222,1
184317,21,119,176.32857142857148,2
184318,112,759,88.98750000000007,3
184319,71,360,73.0281690140845,1
184320,35,490,112.97142857142859,2
184321,63,650,62.4888888888889,0
184324,55,537,92.50909090909089,0
184325,44,506,87.90681818181818,1
184326,66,689,94.89696969696966,0
184327,21,428,84.7714285714286,1
184328,51,471,52.98823529411763,1
184329,107,448,58.526168224299084,0
184331,48,570,76.29166666666669,0
184332,135,806,92.60074074074079,3
184333,94,920,65.28297872340426,3
184334,21,220,33.47619047619045,1
184335,4,231,78.44,1
184336,50,617,57.23200000000001,0
184337,70,570,59.31000000000001,0
184338,55,460,110.61818181818185,2
184339,84,573,52.058333333333316,0
